customer_id,customer_name,gender,age,city,signup_date,state,customer_segment
10362,Customer 10362,Male,30,Kochi,2023-07-25,Kerala,New
10363,Customer 10363,Female,52,Delhi,2022-05-29,Delhi,Loyal
10364,Customer 10364,Female,59,Nagpur,2022-01-10,Maharashtra,Regular
10365,Customer 10365,Male,49,Delhi,2023-10-06,Delhi,Loyal
10366,Customer 10366,Female,55,Jaipur,2022-03-03,Rajasthan,Loyal
10367,Customer 10367,Male,23,Pune,2024-02-13,Maharashtra,New
10368,Customer 10368,Male,55,Kochi,2025-06-09,Kerala,Regular
10369,Customer 10369,Male,55,Pune,2023-06-12,Maharashtra,VIP
10370,Customer 10370,Male,30,Pune,2023-03-21,Maharashtra,New
10371,Customer 10371,Female,63,Chennai,2025-01-11,Tamil Nadu,Loyal
10372,Customer 10372,Male,56,Nagpur,2022-01-17,Maharashtra,Loyal
10373,Customer 10373,Male,30,Jaipur,2023-01-04,Rajasthan,Loyal
10374,Customer 10374,Male,64,Delhi,2023-11-15,Delhi,Regular
10375,Customer 10375,Male,29,Bengaluru,2024-06-26,Karnataka,Regular
10376,Customer 10376,Male,50,Mumbai,2023-08-06,Maharashtra,Loyal
10377,Customer 10377,Male,45,Bengaluru,2022-09-12,Karnataka,New
10378,Customer 10378,Female,20,Mumbai,2023-04-01,Maharashtra,Loyal
10379,Customer 10379,Female,35,Kochi,2023-10-05,Kerala,Regular
10380,Customer 10380,Male,43,Mysuru,2023-07-15,Karnataka,Regular
10381,Customer 10381,Male,57,Bengaluru,2023-06-17,Karnataka,Regular
10382,Customer 10382,Female,19,Hyderabad,2022-11-16,Telangana,VIP
10383,Customer 10383,Male,21,Hyderabad,2022-08-08,Telangana,Regular
10384,Customer 10384,Male,45,Coimbatore,2023-11-30,Tamil Nadu,Regular
10385,Customer 10385,Male,45,Nagpur,2022-02-01,Maharashtra,VIP
10386,Customer 10386,Male,42,Mumbai,2023-12-16,Maharashtra,Loyal
10387,Customer 10387,Female,43,Mumbai,2024-01-24,Maharashtra,VIP
10388,Customer 10388,Male,62,Ahmedabad,2024-11-05,Gujarat,New
10389,Customer 10389,Female,64,Kolkata,2023-02-13,West Bengal,Loyal
10390,Customer 10390,Male,19,Nagpur,2024-04-07,Maharashtra,Regular
10391,Customer 10391,Male,59,Chennai,2022-06-22,Tamil Nadu,Loyal
10392,Customer 10392,Female,51,Coimbatore,2025-04-17,Tamil Nadu,Loyal
10393,Customer 10393,Male,47,Chennai,2024-07-24,Tamil Nadu,Regular
10394,Customer 10394,Female,38,Kochi,2025-02-01,Kerala,Regular
10395,Customer 10395,Male,61,Kochi,2023-12-08,Kerala,Loyal
10396,Customer 10396,Female,54,Chennai,2024-09-02,Tamil Nadu,New
10397,Customer 10397,Male,61,Chennai,2024-02-22,Tamil Nadu,Loyal
10398,Customer 10398,Female,40,Jaipur,2025-04-19,Rajasthan,New
10399,Customer 10399,Male,50,Nagpur,2022-05-12,Maharashtra,Loyal
10400,Customer 10400,Female,19,Chennai,2023-10-25,Tamil Nadu,Regular
10401,Customer 10401,Male,44,Hyderabad,2025-03-24,Telangana,Regular
10402,Customer 10402,Female,39,Kolkata,2022-12-25,West Bengal,New
10403,Customer 10403,Male,51,Kolkata,2025-06-12,West Bengal,Regular
10404,Customer 10404,Female,33,Pune,2024-01-30,Maharashtra,Regular
10405,Customer 10405,Male,37,Mysuru,2022-06-14,Karnataka,Regular
10406,Customer 10406,Male,43,Kochi,2023-12-18,Kerala,New
10407,Customer 10407,Female,33,Mumbai,2023-03-03,Maharashtra,Loyal
10408,Customer 10408,Male,23,Ahmedabad,2023-11-08,Gujarat,New
10409,Customer 10409,Male,62,Mumbai,2023-05-03,Maharashtra,Loyal
10410,Customer 10410,Female,61,Mysuru,2022-08-01,Karnataka,Regular
10411,Customer 10411,Female,40,Ahmedabad,2024-02-05,Gujarat,Regular
10412,Customer 10412,Male,59,Jaipur,2022-06-06,Rajasthan,Regular
10413,Customer 10413,Female,54,Nagpur,2025-01-03,Maharashtra,Regular
10414,Customer 10414,Female,25,Bengaluru,2023-03-11,Karnataka,Regular
10415,Customer 10415,Male,23,Nagpur,2025-04-16,Maharashtra,New
10416,Customer 10416,Female,54,Mumbai,2024-04-21,Maharashtra,Regular
10417,Customer 10417,Female,39,Mumbai,2023-10-07,Maharashtra,New
10418,Customer 10418,Other,23,Ahmedabad,2022-11-08,Gujarat,New
10419,Customer 10419,Male,49,Ahmedabad,2022-05-07,Gujarat,New
10420,Customer 10420,Female,34,Kochi,2023-01-12,Kerala,Regular
10421,Customer 10421,Male,55,Jaipur,2022-08-13,Rajasthan,Loyal
10422,Customer 10422,Male,34,Kochi,2024-11-06,Kerala,Regular
10423,Customer 10423,Male,54,Mysuru,2023-05-12,Karnataka,Regular
10424,Customer 10424,Other,40,Chennai,2023-04-18,Tamil Nadu,New
10425,Customer 10425,Female,30,Nagpur,2025-03-06,Maharashtra,Regular
10426,Customer 10426,Female,49,Ahmedabad,2023-04-20,Gujarat,Regular
10427,Customer 10427,Female,39,Delhi,2022-08-05,Delhi,Loyal
10428,Customer 10428,Male,24,Mysuru,2022-07-15,Karnataka,Loyal
10429,Customer 10429,Male,39,Hyderabad,2022-07-20,Telangana,Regular
10430,Customer 10430,Male,38,Jaipur,2023-01-01,Rajasthan,Regular
10431,Customer 10431,Male,23,Mumbai,2023-12-20,Maharashtra,Regular
10432,Customer 10432,Female,31,Kochi,2023-02-04,Kerala,Regular
10433,Customer 10433,Female,33,Mysuru,2023-08-13,Karnataka,Loyal
10434,Customer 10434,Male,20,Nagpur,2022-08-02,Maharashtra,Loyal
10435,Customer 10435,Male,26,Ahmedabad,2022-12-07,Gujarat,Regular
10436,Customer 10436,Male,64,Mumbai,2024-08-16,Maharashtra,VIP
10437,Customer 10437,Male,38,Bengaluru,2022-04-29,Karnataka,Regular
10438,Customer 10438,Female,47,Jaipur,2024-04-15,Rajasthan,Regular
10439,Customer 10439,Female,47,Mysuru,2024-04-21,Karnataka,New
10440,Customer 10440,Female,59,Coimbatore,2024-05-16,Tamil Nadu,Regular
10441,Customer 10441,Male,59,Mumbai,2025-04-17,Maharashtra,Loyal
10442,Customer 10442,Male,49,Nagpur,2024-08-02,Maharashtra,Loyal
10443,Customer 10443,Male,40,Pune,2023-02-06,Maharashtra,Regular
10444,Customer 10444,Female,20,Delhi,2024-06-01,Delhi,Regular
10445,Customer 10445,Female,18,Noida,2023-07-20,Uttar Pradesh,Loyal
10446,Customer 10446,Male,20,Chennai,2025-01-07,Tamil Nadu,Loyal
10447,Customer 10447,Female,54,Noida,2023-02-28,Uttar Pradesh,Regular
10448,Customer 10448,Male,24,Nagpur,2022-04-28,Maharashtra,Regular
10449,Customer 10449,Female,20,Hyderabad,2023-01-03,Telangana,Loyal
10450,Customer 10450,Female,53,Kochi,2025-02-03,Kerala,Loyal
10451,Customer 10451,Female,20,Hyderabad,2025-02-02,Telangana,Loyal
10452,Customer 10452,Female,21,Pune,2023-09-22,Maharashtra,New
10453,Customer 10453,Male,48,Chennai,2022-05-28,Tamil Nadu,New
10454,Customer 10454,Male,19,Coimbatore,2022-05-30,Tamil Nadu,Loyal
10455,Customer 10455,Male,31,Pune,2024-03-26,Maharashtra,Loyal
10456,Customer 10456,Male,54,Kolkata,2022-09-13,West Bengal,Regular
10457,Customer 10457,Female,48,Noida,2022-03-23,Uttar Pradesh,Regular
10458,Customer 10458,Female,19,Pune,2022-01-16,Maharashtra,Loyal
10459,Customer 10459,Male,48,Noida,2024-06-19,Uttar Pradesh,Loyal
10460,Customer 10460,Female,64,Mumbai,2022-07-12,Maharashtra,Loyal
10461,Customer 10461,Male,60,Hyderabad,2023-12-24,Telangana,Regular
10462,Customer 10462,Male,39,Mumbai,2025-01-02,Maharashtra,Loyal
10463,Customer 10463,Male,27,Delhi,2024-12-20,Delhi,New
10464,Customer 10464,Male,47,Kolkata,2024-08-30,West Bengal,Loyal
10465,Customer 10465,Male,50,Chennai,2024-08-08,Tamil Nadu,New
10466,Customer 10466,Male,36,Coimbatore,2023-06-20,Tamil Nadu,Loyal
10467,Customer 10467,Male,63,Jaipur,2022-12-09,Rajasthan,Regular
10468,Customer 10468,Other,42,Noida,2023-01-30,Uttar Pradesh,Loyal
10469,Customer 10469,Male,63,Coimbatore,2024-07-31,Tamil Nadu,Regular
10470,Customer 10470,Male,18,Noida,2022-09-15,Uttar Pradesh,New
10471,Customer 10471,Male,49,Nagpur,2025-05-06,Maharashtra,Loyal
10472,Customer 10472,Female,42,Pune,2022-02-22,Maharashtra,Regular
10473,Customer 10473,Male,58,Delhi,2023-10-13,Delhi,Regular
10474,Customer 10474,Female,34,Hyderabad,2022-09-28,Telangana,VIP
10475,Customer 10475,Female,31,Jaipur,2022-07-20,Rajasthan,Regular
10476,Customer 10476,Female,62,Ahmedabad,2023-01-31,Gujarat,Loyal
10477,Customer 10477,Female,30,Noida,2023-01-13,Uttar Pradesh,Regular
10478,Customer 10478,Male,55,Coimbatore,2023-11-07,Tamil Nadu,Loyal
10479,Customer 10479,Male,56,Delhi,2023-06-19,Delhi,Loyal
10480,Customer 10480,Male,19,Bengaluru,2024-07-11,Karnataka,Loyal
10481,Customer 10481,Female,49,Jaipur,2025-01-16,Rajasthan,VIP
10482,Customer 10482,Male,49,Bengaluru,2023-02-02,Karnataka,Regular
10483,Customer 10483,Male,57,Mumbai,2025-04-20,Maharashtra,Loyal
10484,Customer 10484,Female,23,Hyderabad,2024-05-16,Telangana,Loyal
10485,Customer 10485,Male,42,Kochi,2023-07-15,Kerala,Regular
10486,Customer 10486,Female,20,Kochi,2022-07-09,Kerala,Regular
10487,Customer 10487,Female,35,Ahmedabad,2022-07-24,Gujarat,VIP
10488,Customer 10488,Male,55,Nagpur,2024-08-25,Maharashtra,New
10489,Customer 10489,Male,60,Coimbatore,2022-02-13,Tamil Nadu,Regular
10490,Customer 10490,Male,20,Ahmedabad,2024-09-30,Gujarat,Regular
10491,Customer 10491,Female,22,Pune,2024-10-15,Maharashtra,New
10492,Customer 10492,Female,41,Pune,2023-10-02,Maharashtra,Loyal
10493,Customer 10493,Female,51,Coimbatore,2024-09-20,Tamil Nadu,Regular
10494,Customer 10494,Female,64,Chennai,2023-12-02,Tamil Nadu,Regular
10495,Customer 10495,Female,56,Nagpur,2023-12-14,Maharashtra,Loyal
10496,Customer 10496,Male,41,Delhi,2023-09-29,Delhi,Regular
10497,Customer 10497,Male,53,Noida,2024-03-14,Uttar Pradesh,Loyal
10498,Customer 10498,Female,45,Kochi,2022-11-07,Kerala,Loyal
10499,Customer 10499,Male,51,Jaipur,2024-05-27,Rajasthan,Loyal
10500,Customer 10500,Male,33,Chennai,2024-05-06,Tamil Nadu,Loyal
10501,Customer 10501,Female,53,Noida,2022-10-01,Uttar Pradesh,New
10502,Customer 10502,Male,24,Noida,2023-06-15,Uttar Pradesh,New
10503,Customer 10503,Female,35,Chennai,2022-01-17,Tamil Nadu,Regular
10504,Customer 10504,Female,23,Mumbai,2023-12-19,Maharashtra,New
10505,Customer 10505,Male,45,Bengaluru,2024-11-19,Karnataka,Regular
10506,Customer 10506,Female,56,Noida,2023-04-15,Uttar Pradesh,Regular
10507,Customer 10507,Male,51,Chennai,2024-03-21,Tamil Nadu,Regular
10508,Customer 10508,Male,58,Chennai,2023-07-09,Tamil Nadu,Regular
10509,Customer 10509,Male,46,Kolkata,2022-04-03,West Bengal,Regular
10510,Customer 10510,Male,21,Ahmedabad,2024-05-31,Gujarat,Regular
10511,Customer 10511,Female,31,Mysuru,2023-08-01,Karnataka,New
10512,Customer 10512,Male,22,Mumbai,2023-09-23,Maharashtra,Regular
10513,Customer 10513,Male,42,Hyderabad,2024-03-31,Telangana,Loyal
10514,Customer 10514,Male,56,Mysuru,2023-08-07,Karnataka,Loyal
10515,Customer 10515,Female,25,Ahmedabad,2024-04-25,Gujarat,Loyal
10516,Customer 10516,Female,32,Ahmedabad,2025-03-31,Gujarat,Loyal
10517,Customer 10517,Male,36,Ahmedabad,2024-04-21,Gujarat,Loyal
10518,Customer 10518,Male,28,Mysuru,2022-11-24,Karnataka,New
10519,Customer 10519,Male,37,Coimbatore,2023-12-31,Tamil Nadu,New
10520,Customer 10520,Male,53,Bengaluru,2022-09-11,Karnataka,Loyal
10521,Customer 10521,Female,35,Chennai,2023-07-25,Tamil Nadu,Regular
10522,Customer 10522,Female,31,Jaipur,2023-06-28,Rajasthan,Regular
10523,Customer 10523,Male,55,Bengaluru,2024-04-30,Karnataka,New
10524,Customer 10524,Male,42,Kochi,2022-04-30,Kerala,New
10525,Customer 10525,Male,33,Nagpur,2024-09-01,Maharashtra,Loyal
10526,Customer 10526,Female,35,Coimbatore,2024-04-01,Tamil Nadu,Regular
10527,Customer 10527,Male,18,Hyderabad,2023-05-29,Telangana,Regular
10528,Customer 10528,Other,57,Bengaluru,2024-09-05,Karnataka,New
10529,Customer 10529,Female,18,Jaipur,2022-04-07,Rajasthan,Loyal
10530,Customer 10530,Male,18,Pune,2024-05-20,Maharashtra,Loyal
10531,Customer 10531,Female,38,Ahmedabad,2022-09-14,Gujarat,Regular
10532,Customer 10532,Female,42,Noida,2022-05-08,Uttar Pradesh,Loyal
10533,Customer 10533,Female,44,Kochi,2025-03-25,Kerala,Regular
10534,Customer 10534,Male,27,Nagpur,2022-02-26,Maharashtra,Loyal
10535,Customer 10535,Male,29,Mumbai,2023-08-05,Maharashtra,Loyal
10536,Customer 10536,Female,45,Hyderabad,2023-07-10,Telangana,VIP
10537,Customer 10537,Female,49,Nagpur,2023-12-25,Maharashtra,Regular
10538,Customer 10538,Female,50,Ahmedabad,2023-10-15,Gujarat,New
10539,Customer 10539,Female,25,Noida,2025-01-04,Uttar Pradesh,Regular
10540,Customer 10540,Female,59,Coimbatore,2022-06-07,Tamil Nadu,New
10541,Customer 10541,Female,43,Noida,2022-03-26,Uttar Pradesh,New
10542,Customer 10542,Male,59,Mysuru,2022-11-18,Karnataka,Regular
10543,Customer 10543,Female,58,Noida,2022-11-05,Uttar Pradesh,Regular
10544,Customer 10544,Female,19,Mysuru,2022-10-11,Karnataka,Loyal
10545,Customer 10545,Female,52,Kochi,2024-12-01,Kerala,New
10546,Customer 10546,Female,51,Coimbatore,2024-09-29,Tamil Nadu,VIP
10547,Customer 10547,Male,23,Delhi,2022-05-14,Delhi,Loyal
10548,Customer 10548,Female,48,Ahmedabad,2023-09-06,Gujarat,Loyal
10549,Customer 10549,Female,40,Mysuru,2023-10-11,Karnataka,Loyal
10550,Customer 10550,Male,29,Mumbai,2025-05-30,Maharashtra,Loyal
10551,Customer 10551,Male,45,Noida,2022-08-17,Uttar Pradesh,Loyal
10552,Customer 10552,Male,32,Noida,2024-09-24,Uttar Pradesh,Regular
10553,Customer 10553,Male,36,Mumbai,2022-04-29,Maharashtra,Regular
10554,Customer 10554,Male,29,Pune,2024-07-26,Maharashtra,VIP
10555,Customer 10555,Male,19,Kochi,2022-11-20,Kerala,Regular
10556,Customer 10556,Female,28,Chennai,2024-07-09,Tamil Nadu,New
10557,Customer 10557,Female,61,Delhi,2022-06-08,Delhi,Loyal
10558,Customer 10558,Female,54,Hyderabad,2022-08-27,Telangana,Regular
10559,Customer 10559,Female,55,Jaipur,2023-01-31,Rajasthan,Loyal
10560,Customer 10560,Male,42,Mysuru,2022-11-16,Karnataka,New
10561,Customer 10561,Male,60,Mumbai,2025-04-27,Maharashtra,Regular
10562,Customer 10562,Female,38,Jaipur,2022-11-05,Rajasthan,Regular
10563,Customer 10563,Male,59,Coimbatore,2022-09-06,Tamil Nadu,Loyal
10564,Customer 10564,Female,53,Mysuru,2023-06-22,Karnataka,New
10565,Customer 10565,Female,26,Chennai,2023-12-02,Tamil Nadu,Loyal
10566,Customer 10566,Female,29,Jaipur,2023-01-29,Rajasthan,New
10567,Customer 10567,Other,27,Coimbatore,2023-10-14,Tamil Nadu,New
10568,Customer 10568,Male,63,Nagpur,2024-10-14,Maharashtra,Regular
10569,Customer 10569,Male,22,Ahmedabad,2023-02-10,Gujarat,Regular
10570,Customer 10570,Female,50,Noida,2024-09-26,Uttar Pradesh,Regular
10571,Customer 10571,Male,22,Nagpur,2025-04-19,Maharashtra,New
10572,Customer 10572,Female,33,Mysuru,2022-01-21,Karnataka,Regular
10573,Customer 10573,Male,54,Chennai,2022-06-04,Tamil Nadu,Regular
10574,Customer 10574,Female,54,Delhi,2024-05-16,Delhi,Loyal
10575,Customer 10575,Female,46,Jaipur,2023-07-13,Rajasthan,New
10576,Customer 10576,Female,35,Kochi,2022-07-13,Kerala,Regular
10577,Customer 10577,Male,46,Ahmedabad,2025-06-01,Gujarat,Regular
10578,Customer 10578,Male,23,Mysuru,2023-02-03,Karnataka,Loyal
10579,Customer 10579,Female,35,Mumbai,2022-10-07,Maharashtra,Loyal
10580,Customer 10580,Male,49,Kochi,2024-09-06,Kerala,Loyal
10581,Customer 10581,Female,59,Kochi,2024-10-30,Kerala,New
10582,Customer 10582,Female,64,Kochi,2023-04-17,Kerala,Loyal
10583,Customer 10583,Female,48,Bengaluru,2022-06-01,Karnataka,Loyal
10584,Customer 10584,Female,28,Mysuru,2025-02-21,Karnataka,Loyal
10585,Customer 10585,Male,43,Ahmedabad,2024-03-12,Gujarat,Regular
10586,Customer 10586,Female,45,Noida,2023-07-07,Uttar Pradesh,Loyal
10587,Customer 10587,Female,44,Noida,2023-12-31,Uttar Pradesh,Regular
10588,Customer 10588,Male,36,Mysuru,2023-05-28,Karnataka,Regular
10589,Customer 10589,Female,62,Coimbatore,2024-10-09,Tamil Nadu,Regular
10590,Customer 10590,Male,44,Bengaluru,2022-06-20,Karnataka,Regular
10591,Customer 10591,Male,37,Mumbai,2024-04-29,Maharashtra,Regular
10592,Customer 10592,Male,20,Kochi,2024-03-04,Kerala,Regular
10593,Customer 10593,Female,33,Kochi,2022-05-05,Kerala,Loyal
10594,Customer 10594,Male,56,Mysuru,2022-06-24,Karnataka,Regular
10595,Customer 10595,Female,61,Coimbatore,2023-05-19,Tamil Nadu,Loyal
10596,Customer 10596,Female,46,Noida,2023-12-12,Uttar Pradesh,Regular
10597,Customer 10597,Male,32,Noida,2022-04-16,Uttar Pradesh,VIP
10598,Customer 10598,Male,47,Chennai,2023-06-12,Tamil Nadu,Loyal
10599,Customer 10599,Female,57,Mysuru,2022-02-07,Karnataka,New
10600,Customer 10600,Male,18,Bengaluru,2023-01-30,Karnataka,Loyal
10601,Customer 10601,Female,46,Pune,2024-07-09,Maharashtra,New
10602,Customer 10602,Male,47,Bengaluru,2023-04-22,Karnataka,New
10603,Customer 10603,Male,57,Noida,2023-12-23,Uttar Pradesh,Regular
10604,Customer 10604,Female,63,Noida,2022-11-11,Uttar Pradesh,Regular
10605,Customer 10605,Male,49,Nagpur,2022-12-31,Maharashtra,New
10606,Customer 10606,Male,27,Noida,2022-06-30,Uttar Pradesh,Regular
10607,Customer 10607,Male,44,Mumbai,2024-01-04,Maharashtra,VIP
10608,Customer 10608,Male,25,Hyderabad,2024-05-25,Telangana,Regular
10609,Customer 10609,Female,53,Mysuru,2024-09-20,Karnataka,New
10610,Customer 10610,Female,59,Jaipur,2023-10-23,Rajasthan,VIP
10611,Customer 10611,Male,52,Bengaluru,2022-09-01,Karnataka,Regular
10612,Customer 10612,Female,53,Hyderabad,2022-11-09,Telangana,Loyal
10613,Customer 10613,Female,53,Coimbatore,2022-03-17,Tamil Nadu,Regular
10614,Customer 10614,Male,42,Pune,2022-09-19,Maharashtra,Regular
10615,Customer 10615,Male,37,Mumbai,2022-08-19,Maharashtra,Regular
10616,Customer 10616,Female,62,Ahmedabad,2023-12-04,Gujarat,VIP
10617,Customer 10617,Female,34,Kolkata,2023-10-08,West Bengal,Regular
10618,Customer 10618,Female,40,Bengaluru,2024-01-27,Karnataka,Regular
10619,Customer 10619,Female,42,Hyderabad,2024-04-21,Telangana,VIP
10620,Customer 10620,Male,48,Ahmedabad,2024-05-28,Gujarat,VIP
10621,Customer 10621,Female,23,Pune,2023-05-31,Maharashtra,New
10622,Customer 10622,Female,52,Nagpur,2023-03-18,Maharashtra,Loyal
10623,Customer 10623,Female,21,Ahmedabad,2023-08-06,Gujarat,Regular
10624,Customer 10624,Male,57,Mumbai,2022-09-19,Maharashtra,Regular
10625,Customer 10625,Male,37,Mumbai,2024-01-19,Maharashtra,Regular
10626,Customer 10626,Male,58,Jaipur,2024-03-29,Rajasthan,Regular
10627,Customer 10627,Female,18,Nagpur,2024-09-28,Maharashtra,New
10628,Customer 10628,Male,62,Kolkata,2024-05-16,West Bengal,Regular
10629,Customer 10629,Male,43,Mysuru,2023-08-31,Karnataka,Regular
10630,Customer 10630,Male,51,Ahmedabad,2024-06-28,Gujarat,New
10631,Customer 10631,Male,27,Nagpur,2025-06-04,Maharashtra,Regular
10632,Customer 10632,Female,40,Mumbai,2023-06-07,Maharashtra,VIP
10633,Customer 10633,Female,41,Mumbai,2025-04-27,Maharashtra,Loyal
10634,Customer 10634,Female,30,Hyderabad,2025-05-17,Telangana,Regular
10635,Customer 10635,Male,46,Noida,2024-11-02,Uttar Pradesh,Loyal
10636,Customer 10636,Female,63,Kolkata,2022-06-11,West Bengal,Regular
10637,Customer 10637,Male,44,Ahmedabad,2022-01-05,Gujarat,New
10638,Customer 10638,Male,48,Jaipur,2022-07-21,Rajasthan,Regular
10639,Customer 10639,Male,60,Jaipur,2023-02-20,Rajasthan,New
10640,Customer 10640,Male,27,Ahmedabad,2024-11-01,Gujarat,Loyal
10641,Customer 10641,Male,48,Kochi,2024-08-05,Kerala,VIP
10642,Customer 10642,Female,56,Pune,2024-01-22,Maharashtra,Regular
10643,Customer 10643,Female,27,Jaipur,2024-08-07,Rajasthan,Regular
10644,Customer 10644,Female,41,Nagpur,2023-01-08,Maharashtra,Regular
10645,Customer 10645,Male,50,Pune,2025-06-02,Maharashtra,Regular
10646,Customer 10646,Male,31,Nagpur,2025-04-20,Maharashtra,Loyal
10647,Customer 10647,Male,52,Coimbatore,2023-03-07,Tamil Nadu,Regular
10648,Customer 10648,Other,62,Mumbai,2023-11-21,Maharashtra,New
10649,Customer 10649,Female,51,Noida,2022-04-28,Uttar Pradesh,Loyal
10650,Customer 10650,Female,34,Hyderabad,2023-08-11,Telangana,New
10651,Customer 10651,Male,38,Jaipur,2024-12-05,Rajasthan,VIP
10652,Customer 10652,Female,49,Noida,2022-08-15,Uttar Pradesh,Regular
10653,Customer 10653,Male,20,Noida,2025-06-17,Uttar Pradesh,Regular
10654,Customer 10654,Female,32,Noida,2022-12-14,Uttar Pradesh,New
10655,Customer 10655,Female,25,Kochi,2022-05-21,Kerala,Regular
10656,Customer 10656,Female,49,Pune,2022-07-23,Maharashtra,Loyal
10657,Customer 10657,Female,55,Nagpur,2024-09-30,Maharashtra,Regular
10658,Customer 10658,Male,43,Delhi,2024-05-10,Delhi,Loyal
10659,Customer 10659,Female,47,Coimbatore,2024-04-24,Tamil Nadu,Regular
10660,Customer 10660,Female,26,Bengaluru,2024-09-21,Karnataka,Loyal
10661,Customer 10661,Male,49,Noida,2022-11-09,Uttar Pradesh,VIP
10662,Customer 10662,Male,28,Mysuru,2022-05-17,Karnataka,Regular
10663,Customer 10663,Male,39,Pune,2022-12-17,Maharashtra,Regular
10664,Customer 10664,Male,51,Jaipur,2025-03-30,Rajasthan,Loyal
10665,Customer 10665,Male,58,Kolkata,2022-06-22,West Bengal,Regular
10666,Customer 10666,Female,35,Jaipur,2025-02-27,Rajasthan,Loyal
10667,Customer 10667,Male,36,Hyderabad,2022-03-20,Telangana,Regular
10668,Customer 10668,Male,35,Bengaluru,2024-09-05,Karnataka,Loyal
10669,Customer 10669,Female,54,Delhi,2023-07-23,Delhi,New
10670,Customer 10670,Female,35,Mysuru,2024-05-12,Karnataka,Loyal
10671,Customer 10671,Female,29,Jaipur,2022-02-26,Rajasthan,Regular
10672,Customer 10672,Male,21,Delhi,2022-12-29,Delhi,Loyal
10673,Customer 10673,Female,64,Bengaluru,2022-05-14,Karnataka,Regular
10674,Customer 10674,Female,60,Noida,2022-01-14,Uttar Pradesh,Regular
10675,Customer 10675,Male,44,Mysuru,2022-10-10,Karnataka,VIP
10676,Customer 10676,Male,22,Delhi,2024-03-16,Delhi,Loyal
10677,Customer 10677,Female,23,Hyderabad,2022-05-07,Telangana,VIP
10678,Customer 10678,Female,30,Nagpur,2022-08-06,Maharashtra,Regular
10679,Customer 10679,Female,40,Mumbai,2024-01-15,Maharashtra,Regular
10680,Customer 10680,Female,59,Nagpur,2023-11-11,Maharashtra,Regular
10681,Customer 10681,Female,42,Bengaluru,2024-09-23,Karnataka,Loyal
10682,Customer 10682,Female,63,Pune,2022-09-17,Maharashtra,New
10683,Customer 10683,Male,21,Mumbai,2025-05-26,Maharashtra,Regular
10684,Customer 10684,Male,49,Coimbatore,2022-04-09,Tamil Nadu,Loyal
10685,Customer 10685,Male,61,Hyderabad,2022-07-01,Telangana,Regular
10686,Customer 10686,Female,32,Coimbatore,2022-06-18,Tamil Nadu,VIP
10687,Customer 10687,Female,43,Kochi,2022-08-21,Kerala,Regular
